,subject_id,mean_pretrain_val_accuracy,std_pretrain_val_accuracy,layer unfrozen,learning_rate,dW_min,mean_finetune_val_accuracy,std_finetune_val_accuracy,Delta_accuracy
2027,64,0.619725,0.0586280009892883,fc1fc2,0.0006,0.025,0.72575775,0.1424081957434917,0.10603275
2028,64,0.619725,0.0586280009892883,fc2,0.0001,0.025,0.61969725,0.0586293674215405,-2.7749999999993055e-05
2029,64,0.619725,0.0586280009892883,fc2,0.0002,0.025,0.684091,0.1031599617907386,0.064366
2030,64,0.619725,0.0586280009892883,fc2,0.0004,0.025,0.64242425,0.0750574478488533,0.02269925
2031,64,0.619725,0.0586280009892883,fc2,0.0006,0.025,0.6196969999999999,0.0898165884418537,-2.8000000000028e-05
2032,64,0.619725,0.0586280009892883,r1,0.0001,0.025,0.6405305,0.0882208595760284,0.0208055
2033,64,0.619725,0.0586280009892883,r1,0.0002,0.025,0.709091,0.0868096253303745,0.089366
2034,64,0.619725,0.0586280009892883,r1,0.0004,0.025,0.6196969999999999,0.0898165884418537,-2.8000000000028e-05
2035,64,0.619725,0.0586280009892883,r1,0.0006,0.025,0.734091,0.0971073858330731,0.114366
2036,64,0.619725,0.0586280009892883,r1fc1fc2,0.0001,0.025,0.684091,0.1031599617907386,0.064366
2037,64,0.619725,0.0586280009892883,r1fc1fc2,0.0002,0.025,0.69242425,0.0998852031630144,0.0726992499999999
2038,64,0.619725,0.0586280009892883,r1fc1fc2,0.0004,0.025,0.732197,0.1291191422395094,0.112472
2039,64,0.619725,0.0586280009892883,r1fc1fc2,0.0006,0.025,0.7049245,0.1437685819560959,0.0851994999999999
2052,65,0.8201,0.0773533451118954,fc1,0.0001,0.025,0.910985,0.0743234807984663,0.0908849999999998
2053,65,0.8201,0.0773533451118954,fc1,0.0002,0.025,0.910985,0.0743234807984663,0.0908849999999998
2054,65,0.8201,0.0773533451118954,fc1,0.0004,0.025,0.910985,0.0743234807984663,0.0908849999999998
2055,65,0.8201,0.0773533451118954,fc1,0.0006,0.025,0.910985,0.0743234807984663,0.0908849999999998
2056,65,0.8201,0.0773533451118954,fc1fc2,0.0001,0.025,0.910985,0.0743234807984663,0.0908849999999998
2057,65,0.8201,0.0773533451118954,fc1fc2,0.0002,0.025,0.910985,0.0743234807984663,0.0908849999999998
2058,65,0.8201,0.0773533451118954,fc1fc2,0.0004,0.025,0.910985,0.0743234807984663,0.0908849999999998
2059,65,0.8201,0.0773533451118954,fc1fc2,0.0006,0.025,0.910985,0.0743234807984663,0.0908849999999998
2060,65,0.8201,0.0773533451118954,fc2,0.0001,0.025,0.93371225,0.0443359081360695,0.1136122499999999
2061,65,0.8201,0.0773533451118954,fc2,0.0002,0.025,0.910985,0.0743234807984663,0.0908849999999998
2062,65,0.8201,0.0773533451118954,fc2,0.0004,0.025,0.910985,0.0743234807984663,0.0908849999999998
2063,65,0.8201,0.0773533451118954,fc2,0.0006,0.025,0.910985,0.0743234807984663,0.0908849999999998
2064,65,0.8201,0.0773533451118954,r1,0.0001,0.025,0.910985,0.0743234807984663,0.0908849999999998
2065,65,0.8201,0.0773533451118954,r1,0.0002,0.025,0.93371225,0.0443359081360695,0.1136122499999999
2066,65,0.8201,0.0773533451118954,r1,0.0004,0.025,0.910985,0.0743234807984663,0.0908849999999998
2067,65,0.8201,0.0773533451118954,r1,0.0006,0.025,0.93371225,0.0443359081360695,0.1136122499999999
2068,65,0.8201,0.0773533451118954,r1fc1fc2,0.0001,0.025,0.910985,0.0743234807984663,0.0908849999999998
2069,65,0.8201,0.0773533451118954,r1fc1fc2,0.0002,0.025,0.93181825,0.0870387409390209,0.1117182499999999
2070,65,0.8201,0.0773533451118954,r1fc1fc2,0.0004,0.025,0.910985,0.0743234807984663,0.0908849999999998
2071,65,0.8201,0.0773533451118954,r1fc1fc2,0.0006,0.025,0.910985,0.0743234807984663,0.0908849999999998
2084,66,0.8003750000000001,0.0362379520208671,fc1,0.0001,0.025,0.8420455,0.0515802501641859,0.0416704999999999
2085,66,0.8003750000000001,0.0362379520208671,fc1,0.0002,0.025,0.8670455,0.0485539789684292,0.0666704999999999
2086,66,0.8003750000000001,0.0362379520208671,fc1,0.0004,0.025,0.82121225,0.069861615146779,0.0208372499999999
2087,66,0.8003750000000001,0.0362379520208671,fc1,0.0006,0.025,0.84621225,0.0772430920595276,0.0458372499999999
2088,66,0.8003750000000001,0.0362379520208671,fc1fc2,0.0001,0.025,0.8420455,0.0515802501641859,0.0416704999999999
2089,66,0.8003750000000001,0.0362379520208671,fc1fc2,0.0002,0.025,0.8670455,0.0485539789684292,0.0666704999999999
2090,66,0.8003750000000001,0.0362379520208671,fc1fc2,0.0004,0.025,0.8670455,0.0485539789684292,0.0666704999999999
2091,66,0.8003750000000001,0.0362379520208671,fc1fc2,0.0006,0.025,0.84621225,0.0772430920595276,0.0458372499999999
2092,66,0.8003750000000001,0.0362379520208671,fc2,0.0001,0.025,0.8420455,0.0515802501641859,0.0416704999999999
2093,66,0.8003750000000001,0.0362379520208671,fc2,0.0002,0.025,0.82121225,0.069861615146779,0.0208372499999999
2094,66,0.8003750000000001,0.0362379520208671,fc2,0.0004,0.025,0.84621225,0.0772430920595276,0.0458372499999999
2095,66,0.8003750000000001,0.0362379520208671,fc2,0.0006,0.025,0.8670455,0.0485539789684292,0.0666704999999999
2096,66,0.8003750000000001,0.0362379520208671,r1,0.0001,0.025,0.82121225,0.069861615146779,0.0208372499999999
2097,66,0.8003750000000001,0.0362379520208671,r1,0.0002,0.025,0.88787875,0.0827666905760806,0.0875037499999999
2098,66,0.8003750000000001,0.0362379520208671,r1,0.0004,0.025,0.8420455,0.1091776668905626,0.0416704999999999
2099,66,0.8003750000000001,0.0362379520208671,r1,0.0006,0.025,0.8670455,0.0485539789684292,0.0666704999999999
2100,66,0.8003750000000001,0.0362379520208671,r1fc1fc2,0.0001,0.025,0.82121225,0.069861615146779,0.0208372499999999
2101,66,0.8003750000000001,0.0362379520208671,r1fc1fc2,0.0002,0.025,0.88787875,0.0827666905760806,0.0875037499999999
2102,66,0.8003750000000001,0.0362379520208671,r1fc1fc2,0.0004,0.025,0.887879,0.0471242624628404,0.0875039999999999
2103,66,0.8003750000000001,0.0362379520208671,r1fc1fc2,0.0006,0.025,0.8670455,0.1077809334452682,0.0666704999999999
2116,67,0.59015,0.2439918646184745,fc1,0.0001,0.025,0.58825775,0.2364425988443072,-0.0018922499999999
2117,67,0.59015,0.2439918646184745,fc1,0.0002,0.025,0.62992425,0.2092460962859681,0.03977425
2118,67,0.59015,0.2439918646184745,fc1,0.0004,0.025,0.646591,0.1082273153629279,0.056441
2119,67,0.59015,0.2439918646184745,fc1,0.0006,0.025,0.71325775,0.0751832375926753,0.12310775
2120,67,0.59015,0.2439918646184745,fc1fc2,0.0001,0.025,0.58825775,0.2364425988443072,-0.0018922499999999
2121,67,0.59015,0.2439918646184745,fc1fc2,0.0002,0.025,0.609091,0.1971019475212426,0.018941
2122,67,0.59015,0.2439918646184745,fc1fc2,0.0004,0.025,0.671591,0.1333182350268209,0.0814410000000001
2123,67,0.59015,0.2439918646184745,fc1fc2,0.0006,0.025,0.75681825,0.0746532878819368,0.16666825
2124,67,0.59015,0.2439918646184745,fc2,0.0001,0.025,0.56742425,0.2308357362806938,-0.0227257499999999
2125,67,0.59015,0.2439918646184745,fc2,0.0002,0.025,0.65492425,0.2400464791332087,0.06477425
2126,67,0.59015,0.2439918646184745,fc2,0.0004,0.025,0.6526514999999999,0.2150356432540118,0.0625014999999999
2127,67,0.59015,0.2439918646184745,fc2,0.0006,0.025,0.6526514999999999,0.2150356432540118,0.0625014999999999
2128,67,0.59015,0.2439918646184745,r1,0.0001,0.025,0.56742425,0.2308357362806938,-0.0227257499999999
2129,67,0.59015,0.2439918646184745,r1,0.0002,0.025,0.65492425,0.2400464791332087,0.06477425
2130,67,0.59015,0.2439918646184745,r1,0.0004,0.025,0.69431825,0.133059745223402,0.10416825
2131,67,0.59015,0.2439918646184745,r1,0.0006,0.025,0.69242425,0.0998852031630144,0.10227425
2132,67,0.59015,0.2439918646184745,r1fc1fc2,0.0001,0.025,0.58825775,0.2364425988443072,-0.0018922499999999
2133,67,0.59015,0.2439918646184745,r1fc1fc2,0.0002,0.025,0.671591,0.1333182350268209,0.0814410000000001
2134,67,0.59015,0.2439918646184745,r1fc1fc2,0.0004,0.025,0.66553025,0.1297695138090992,0.07538025
2135,67,0.59015,0.2439918646184745,r1fc1fc2,0.0006,0.025,0.69242425,0.0998852031630144,0.10227425
2148,68,0.866675,0.1130437489057518,fc1,0.0001,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2149,68,0.866675,0.1130437489057518,fc1,0.0002,0.025,0.8875,0.1314977819838291,0.0208249999999999
2150,68,0.866675,0.1130437489057518,fc1,0.0004,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2151,68,0.866675,0.1130437489057518,fc1,0.0006,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2152,68,0.866675,0.1130437489057518,fc1fc2,0.0001,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2153,68,0.866675,0.1130437489057518,fc1fc2,0.0002,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2154,68,0.866675,0.1130437489057518,fc1fc2,0.0004,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2155,68,0.866675,0.1130437489057518,fc1fc2,0.0006,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2156,68,0.866675,0.1130437489057518,fc2,0.0001,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2157,68,0.866675,0.1130437489057518,fc2,0.0002,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2158,68,0.866675,0.1130437489057518,fc2,0.0004,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2159,68,0.866675,0.1130437489057518,fc2,0.0006,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2160,68,0.866675,0.1130437489057518,r1,0.0001,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2161,68,0.866675,0.1130437489057518,r1,0.0002,0.025,0.8875,0.1314977819838291,0.0208249999999999
2162,68,0.866675,0.1130437489057518,r1,0.0004,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2163,68,0.866675,0.1130437489057518,r1,0.0006,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2164,68,0.866675,0.1130437489057518,r1fc1fc2,0.0001,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2165,68,0.866675,0.1130437489057518,r1fc1fc2,0.0002,0.025,0.86666675,0.1130388821995187,-8.249999999931923e-06
2166,68,0.866675,0.1130437489057518,r1fc1fc2,0.0004,0.025,0.8189394999999999,0.1104192261776302,-0.0477355
2167,68,0.866675,0.1130437489057518,r1fc1fc2,0.0006,0.025,0.86477275,0.1119803698731017,-0.0019022499999999
2180,69,0.7575999999999999,0.1049622789386739,fc1,0.0001,0.025,0.7784092499999999,0.087777440907388,0.02080925
2181,69,0.7575999999999999,0.1049622789386739,fc1,0.0002,0.025,0.77651525,0.1195432394083831,0.01891525
2182,69,0.7575999999999999,0.1049622789386739,fc1,0.0004,0.025,0.7992425,0.0485083513119132,0.0416425
2183,69,0.7575999999999999,0.1049622789386739,fc1,0.0006,0.025,0.7992425,0.0485083513119132,0.0416425
2184,69,0.7575999999999999,0.1049622789386739,fc1fc2,0.0001,0.025,0.7784092499999999,0.087777440907388,0.02080925
2185,69,0.7575999999999999,0.1049622789386739,fc1fc2,0.0002,0.025,0.77651525,0.1195432394083831,0.01891525
2186,69,0.7575999999999999,0.1049622789386739,fc1fc2,0.0004,0.025,0.77651525,0.0937067512735874,0.01891525
2187,69,0.7575999999999999,0.1049622789386739,fc1fc2,0.0006,0.025,0.77651525,0.0571954926567644,0.01891525
2188,69,0.7575999999999999,0.1049622789386739,fc2,0.0001,0.025,0.7784092499999999,0.087777440907388,0.02080925
2189,69,0.7575999999999999,0.1049622789386739,fc2,0.0002,0.025,0.755682,0.0430220009065129,-0.0019179999999999
2190,69,0.7575999999999999,0.1049622789386739,fc2,0.0004,0.025,0.73295475,0.0113634999999999,-0.0246452499999999
2191,69,0.7575999999999999,0.1049622789386739,fc2,0.0006,0.025,0.73295475,0.0750916772102607,-0.0246452499999999
2192,69,0.7575999999999999,0.1049622789386739,r1,0.0001,0.025,0.7784092499999999,0.087777440907388,0.02080925
2193,69,0.7575999999999999,0.1049622789386739,r1,0.0002,0.025,0.753788,0.1576410616432152,-0.0038119999999999
2194,69,0.7575999999999999,0.1049622789386739,r1,0.0004,0.025,0.753788,0.0912239648009227,-0.0038119999999999
2195,69,0.7575999999999999,0.1049622789386739,r1,0.0006,0.025,0.7537879999999999,0.05303,-0.003812
2196,69,0.7575999999999999,0.1049622789386739,r1fc1fc2,0.0001,0.025,0.7784092499999999,0.087777440907388,0.02080925
2197,69,0.7575999999999999,0.1049622789386739,r1fc1fc2,0.0002,0.025,0.77651525,0.1590906904763757,0.01891525
2198,69,0.7575999999999999,0.1049622789386739,r1fc1fc2,0.0004,0.025,0.7784092499999999,0.0468534766933042,0.02080925
2199,69,0.7575999999999999,0.1049622789386739,r1fc1fc2,0.0006,0.025,0.8011364999999999,0.0340909999999999,0.0435364999999999
2212,70,0.954175,0.0533515619890052,fc1,0.0001,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2213,70,0.954175,0.0533515619890052,fc1,0.0002,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2214,70,0.954175,0.0533515619890052,fc1,0.0004,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2215,70,0.954175,0.0533515619890052,fc1,0.0006,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2216,70,0.954175,0.0533515619890052,fc1fc2,0.0001,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2217,70,0.954175,0.0533515619890052,fc1fc2,0.0002,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2218,70,0.954175,0.0533515619890052,fc1fc2,0.0004,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2219,70,0.954175,0.0533515619890052,fc1fc2,0.0006,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2220,70,0.954175,0.0533515619890052,fc2,0.0001,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2221,70,0.954175,0.0533515619890052,fc2,0.0002,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2222,70,0.954175,0.0533515619890052,fc2,0.0004,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2223,70,0.954175,0.0533515619890052,fc2,0.0006,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2224,70,0.954175,0.0533515619890052,r1,0.0001,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2225,70,0.954175,0.0533515619890052,r1,0.0002,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2226,70,0.954175,0.0533515619890052,r1,0.0004,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2227,70,0.954175,0.0533515619890052,r1,0.0006,0.025,0.95416675,0.0533592905585959,-8.250000000042945e-06
2228,70,0.954175,0.0533515619890052,r1fc1fc2,0.0001,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2229,70,0.954175,0.0533515619890052,r1fc1fc2,0.0002,0.025,0.95416675,0.0533592905585959,-8.250000000042945e-06
2230,70,0.954175,0.0533515619890052,r1fc1fc2,0.0004,0.025,0.95416675,0.0533592905585959,-8.250000000042945e-06
2231,70,0.954175,0.0533515619890052,r1fc1fc2,0.0006,0.025,0.97916675,0.0416664999999999,0.0249917499999999
2244,71,0.954175,0.0533515619890052,fc1,0.0001,0.025,0.97916675,0.0416665,0.0249917499999999
2245,71,0.954175,0.0533515619890052,fc1,0.0002,0.025,0.97916675,0.0416665,0.0249917499999999
2246,71,0.954175,0.0533515619890052,fc1,0.0004,0.025,0.97916675,0.0416665,0.0249917499999999
2247,71,0.954175,0.0533515619890052,fc1,0.0006,0.025,0.97916675,0.0416665,0.0249917499999999
2248,71,0.954175,0.0533515619890052,fc1fc2,0.0001,0.025,0.97916675,0.0416665,0.0249917499999999
2249,71,0.954175,0.0533515619890052,fc1fc2,0.0002,0.025,0.97916675,0.0416665,0.0249917499999999
2250,71,0.954175,0.0533515619890052,fc1fc2,0.0004,0.025,0.97916675,0.0416665,0.0249917499999999
2251,71,0.954175,0.0533515619890052,fc1fc2,0.0006,0.025,0.97916675,0.0416665,0.0249917499999999
2252,71,0.954175,0.0533515619890052,fc2,0.0001,0.025,0.97916675,0.0416665,0.0249917499999999
2253,71,0.954175,0.0533515619890052,fc2,0.0002,0.025,0.97916675,0.0416665,0.0249917499999999
2254,71,0.954175,0.0533515619890052,fc2,0.0004,0.025,0.97916675,0.0416665,0.0249917499999999
2255,71,0.954175,0.0533515619890052,fc2,0.0006,0.025,0.97916675,0.0416665,0.0249917499999999
2256,71,0.954175,0.0533515619890052,r1,0.0001,0.025,0.97916675,0.0416665,0.0249917499999999
2257,71,0.954175,0.0533515619890052,r1,0.0002,0.025,0.97916675,0.0416665,0.0249917499999999
2258,71,0.954175,0.0533515619890052,r1,0.0004,0.025,0.95833325,0.0833334999999999,0.00415825
2259,71,0.954175,0.0533515619890052,r1,0.0006,0.025,0.97916675,0.0416665,0.0249917499999999
2260,71,0.954175,0.0533515619890052,r1fc1fc2,0.0001,0.025,0.97916675,0.0416665,0.0249917499999999
2261,71,0.954175,0.0533515619890052,r1fc1fc2,0.0002,0.025,0.97916675,0.0416665,0.0249917499999999
2262,71,0.954175,0.0533515619890052,r1fc1fc2,0.0004,0.025,0.97916675,0.0416665,0.0249917499999999
2263,71,0.954175,0.0533515619890052,r1fc1fc2,0.0006,0.025,0.97916675,0.0416665,0.0249917499999999
2276,72,0.756825,0.0307081286741258,fc1,0.0001,0.025,0.80037875,0.0362450006058306,0.04355375
2277,72,0.756825,0.0307081286741258,fc1,0.0002,0.025,0.8420455,0.0515802501641859,0.0852205
2278,72,0.756825,0.0307081286741258,fc1,0.0004,0.025,0.800379,0.102824913223077,0.0435539999999999
2279,72,0.756825,0.0307081286741258,fc1,0.0006,0.025,0.800379,0.102824913223077,0.0435539999999999
2280,72,0.756825,0.0307081286741258,fc1fc2,0.0001,0.025,0.80037875,0.0362450006058306,0.04355375
2281,72,0.756825,0.0307081286741258,fc1fc2,0.0002,0.025,0.82121225,0.069861615146779,0.06438725
2282,72,0.756825,0.0307081286741258,fc1fc2,0.0004,0.025,0.800379,0.102824913223077,0.0435539999999999
2283,72,0.756825,0.0307081286741258,fc1fc2,0.0006,0.025,0.82310625,0.1171240494842256,0.06628125
2284,72,0.756825,0.0307081286741258,fc2,0.0001,0.025,0.7795455,0.0349143659210169,0.0227205
2285,72,0.756825,0.0307081286741258,fc2,0.0002,0.025,0.8420455,0.0515802501641859,0.0852205
2286,72,0.756825,0.0307081286741258,fc2,0.0004,0.025,0.8420455,0.0515802501641859,0.0852205
2287,72,0.756825,0.0307081286741258,fc2,0.0006,0.025,0.8420455,0.0515802501641859,0.0852205
2288,72,0.756825,0.0307081286741258,r1,0.0001,0.025,0.75681825,0.030716783668162,-6.7499999999443006e-06
2289,72,0.756825,0.0307081286741258,r1,0.0002,0.025,0.8170455,0.0892387558201779,0.0602205
2290,72,0.756825,0.0307081286741258,r1,0.0004,0.025,0.800379,0.102824913223077,0.0435539999999999
2291,72,0.756825,0.0307081286741258,r1,0.0006,0.025,0.8481062500000001,0.1211512538148766,0.09128125
2292,72,0.756825,0.0307081286741258,r1fc1fc2,0.0001,0.025,0.821212,0.0158426336825667,0.064387
2293,72,0.756825,0.0307081286741258,r1fc1fc2,0.0002,0.025,0.82121225,0.069861615146779,0.06438725
2294,72,0.756825,0.0307081286741258,r1fc1fc2,0.0004,0.025,0.800379,0.102824913223077,0.0435539999999999
2295,72,0.756825,0.0307081286741258,r1fc1fc2,0.0006,0.025,0.8481062500000001,0.1211512538148766,0.09128125
2308,73,0.84585,0.1448894866211256,fc1,0.0001,0.025,0.84393925,0.0461894407007705,-0.0019107499999999
2309,73,0.84585,0.1448894866211256,fc1,0.0002,0.025,0.84393925,0.0461894407007705,-0.0019107499999999
2310,73,0.84585,0.1448894866211256,fc1,0.0004,0.025,0.848106,0.0736097507716652,0.002256
2311,73,0.84585,0.1448894866211256,fc1,0.0006,0.025,0.8689392499999999,0.0412817283906169,0.0230892499999999
2312,73,0.84585,0.1448894866211256,fc1fc2,0.0001,0.025,0.84393925,0.0461894407007705,-0.0019107499999999
2313,73,0.84585,0.1448894866211256,fc1fc2,0.0002,0.025,0.823106,0.0667742121530959,-0.0227439999999999
2314,73,0.84585,0.1448894866211256,fc1fc2,0.0004,0.025,0.9125,0.0685499277364073,0.0666499999999999
2315,73,0.84585,0.1448894866211256,fc1fc2,0.0006,0.025,0.8916665,0.0787637583515836,0.0458165
2316,73,0.84585,0.1448894866211256,fc2,0.0001,0.025,0.86666675,0.1130388821995187,0.02081675
2317,73,0.84585,0.1448894866211256,fc2,0.0002,0.025,0.8439395000000001,0.0822381025417456,-0.0019104999999999
2318,73,0.84585,0.1448894866211256,fc2,0.0004,0.025,0.8689395,0.0795852091136705,0.0230894999999999
2319,73,0.84585,0.1448894866211256,fc2,0.0006,0.025,0.89166675,0.1040833266614623,0.0458167499999999
2320,73,0.84585,0.1448894866211256,r1,0.0001,0.025,0.84393925,0.0461894407007705,-0.0019107499999999
2321,73,0.84585,0.1448894866211256,r1,0.0002,0.025,0.81893925,0.0869640601949066,-0.0269107499999999
2322,73,0.84585,0.1448894866211256,r1,0.0004,0.025,0.8375,0.1723342467203389,-0.0083499999999999
2323,73,0.84585,0.1448894866211256,r1,0.0006,0.025,0.8147727499999999,0.1480429976828241,-0.03107725
2324,73,0.84585,0.1448894866211256,r1fc1fc2,0.0001,0.025,0.8689392499999999,0.0412817283906169,0.0230892499999999
2325,73,0.84585,0.1448894866211256,r1fc1fc2,0.0002,0.025,0.83977275,0.1004915211825521,-0.00607725
2326,73,0.84585,0.1448894866211256,r1fc1fc2,0.0004,0.025,0.7939395,0.1504051379098023,-0.0519104999999999
2327,73,0.84585,0.1448894866211256,r1fc1fc2,0.0006,0.025,0.860606,0.1269114996444373,0.0147559999999999
2340,74,0.86555,0.1582186777848936,fc1,0.0001,0.025,0.84280325,0.137672496774955,-0.02274675
2341,74,0.86555,0.1582186777848936,fc1,0.0002,0.025,0.79734875,0.1385037613072295,-0.0682012499999999
2342,74,0.86555,0.1582186777848936,fc1,0.0004,0.025,0.79734875,0.1169344305251879,-0.0682012499999999
2343,74,0.86555,0.1582186777848936,fc1,0.0006,0.025,0.79734875,0.1169344305251879,-0.0682012499999999
2344,74,0.86555,0.1582186777848936,fc1fc2,0.0001,0.025,0.84280325,0.137672496774955,-0.02274675
2345,74,0.86555,0.1582186777848936,fc1fc2,0.0002,0.025,0.79734875,0.1385037613072295,-0.0682012499999999
2346,74,0.86555,0.1582186777848936,fc1fc2,0.0004,0.025,0.820076,0.1303932228376919,-0.045474
2347,74,0.86555,0.1582186777848936,fc1fc2,0.0006,0.025,0.79734875,0.1169344305251879,-0.0682012499999999
2348,74,0.86555,0.1582186777848936,fc2,0.0001,0.025,0.84280325,0.137672496774955,-0.02274675
2349,74,0.86555,0.1582186777848936,fc2,0.0002,0.025,0.820076,0.1303932228376919,-0.045474
2350,74,0.86555,0.1582186777848936,fc2,0.0004,0.025,0.79734875,0.1385037613072295,-0.0682012499999999
2351,74,0.86555,0.1582186777848936,fc2,0.0006,0.025,0.820076,0.1303932228376919,-0.045474
